,SUPPLIER_CODE,ITEM_CODE,PART_DESCRIPTION,ITEM_NAME,SUPPLIER_NAME,PRICE_mean,PRICE_min,PRICE_max,DAYS_TAKEN_TO_DELIVER_mean,DAYS_TAKEN_TO_DELIVER_min,DAYS_TAKEN_TO_DELIVER_max,FAULTED_PARTS_RATE_mean,FAULTED_PARTS_RATE_min,FAULTED_PARTS_RATE_max,CERTIFICATIONS
112,VD184670,SHR3933,High-speed servo motor driver,Servo Motor Driver,SHREE SAI SOLUTIONS,532.8724,440.6,651.99,61.78,4,100,0.013498948583257791,0.0,0.09714285714285714,['Asia']
113,VD184670,SHR4456,24V DC power supply,Power Supply,SHREE SAI SOLUTIONS,4777.025250000001,3894.99,5750.83,44.925,3,90,0.04513357213688489,0.0,1.0,['Australia']
114,VD184670,SHR5246,6-axis robotic arm,Robotic Arm,SHREE SAI SOLUTIONS,4907.717441860465,3959.93,5845.96,47.0,4,98,0.03407433026495832,0.0,1.0,"['US', 'Asia', 'India']"
115,VD184670,SHR5493,Variable Frequency Drive for motor control,VFD Drive,SHREE SAI SOLUTIONS,1174.3562903225807,950.02,1405.54,54.66129032258065,5,99,0.032711543919489015,0.0,1.0,"['Australia', 'Asia', 'Canada', 'India']"
116,VD184670,SHR8416,Compact 3D printer for prototyping,3D Printer,SHREE SAI SOLUTIONS,436.43850000000003,346.74,517.81,49.875,3,100,0.06899953779744634,0.0,1.0,"['India', 'Europe', 'Australia', 'US']"
117,VD184670,SHR8849,Compact DC motor with high torque,12V DC Motor,SHREE SAI SOLUTIONS,1824.30375,1497.33,2204.38,53.729166666666664,5,100,0.032266479492790205,0.0,1.0,"['Canada', 'Europe', 'US', 'India', 'Australia']"
118,VD184670,SHR9661,Industrial control cabinet with locks,Control Cabinet,SHREE SAI SOLUTIONS,3871.185344827586,3195.78,4552.3,55.810344827586206,3,99,0.028792774334813295,0.0,1.0,['Asia']
119,VD184670,SHR9784,High-precision pressure sensor,Pressure Sensor,SHREE SAI SOLUTIONS,4874.954237288135,4070.78,5964.18,52.47457627118644,8,100,0.017445200005666288,0.0,0.1,"['Australia', 'India']"
120,VD208434,ITO1528,Inductive proximity sensor,Proximity Sensor,"ITOH DENKI CO., LTD.",5018.863584905661,4014.18,5931.91,48.58490566037736,3,100,0.0305029569238463,0.0,1.0,"['Asia', 'Australia', 'Canada', 'India']"
121,VD208434,ITO1536,Precision stepper motor with feedback,Stepper Motor,"ITOH DENKI CO., LTD.",373.9629411764706,307.66,453.08,44.88235294117647,3,97,0.06280327996052049,0.0,1.0,"['Asia', 'Canada', 'Australia', 'US']"
122,VD208434,ITO1550,Pneumatic gripper for robotic arms,Gripper,"ITOH DENKI CO., LTD.",1266.041891891892,1017.66,1475.77,57.486486486486484,3,95,0.06961869084242714,0.0,1.0,"['India', 'Canada', 'US', 'Australia', 'Europe']"
123,VD208434,ITO2503,SPDT relay switch for automation,10A Relay Switch,"ITOH DENKI CO., LTD.",192.70020833333334,154.26,229.86,49.0,6,97,0.05638369516121999,0.0,1.0,"['Europe', 'US', 'Asia']"
124,VD208434,ITO2560,Compact DC motor with high torque,12V DC Motor,"ITOH DENKI CO., LTD.",2050.795128205128,1609.7,2403.85,49.256410256410255,3,99,0.07171685241390612,0.0,1.0,"['Australia', 'Europe', 'Asia', 'India', 'Canada', 'US']"
125,VD208434,ITO3397,High-speed servo motor driver,Servo Motor Driver,"ITOH DENKI CO., LTD.",1981.5928,1620.32,2389.84,56.22,4,98,0.08030854754820832,0.0,1.0,"['Europe', 'Asia', 'India', 'Canada']"
126,VD208434,ITO4710,High-precision pressure sensor,Pressure Sensor,"ITOH DENKI CO., LTD.",1030.7003921568628,828.87,1233.01,52.745098039215684,3,100,0.03556658081484928,0.0,1.0,"['India', 'Canada', 'Asia', 'US', 'Europe']"
127,VD208434,ITO4921,Variable Frequency Drive for motor control,VFD Drive,"ITOH DENKI CO., LTD.",3971.5863157894737,3142.93,4656.35,52.14035087719298,3,100,0.06833259085875286,0.0,1.0,['Canada']
128,VD208434,ITO5557,Modular PLC for automation,PLC Controller,"ITOH DENKI CO., LTD.",677.5751724137931,550.85,812.82,55.51724137931034,10,94,0.02781278166705687,0.0,1.0,['Canada']
129,VD208434,ITO6302,Compact 3D printer for prototyping,3D Printer,"ITOH DENKI CO., LTD.",2850.5653125,2395.71,3560.0,52.9375,5,98,0.01164684380176504,0.0,0.09523809523809523,"['India', 'US', 'Canada', 'Asia', 'Europe', 'Australia']"
130,VD208434,ITO6614,6-axis robotic arm,Robotic Arm,"ITOH DENKI CO., LTD.",144.55609756097562,117.25,170.79,52.90243902439025,4,100,0.014068352415344064,0.0,0.09937888198757763,"['Canada', 'US', 'India', 'Australia']"
131,VD208434,ITO7103,Industrial control cabinet with locks,Control Cabinet,"ITOH DENKI CO., LTD.",1813.7038095238095,1471.28,2173.7,51.333333333333336,3,96,0.017223465706547907,0.0,0.09965635738831616,"['US', 'Asia', 'Australia']"
132,VD208434,ITO8127,High-precision 10K resistor,Resistor,"ITOH DENKI CO., LTD.",636.6147727272727,504.44,750.13,57.27272727272727,9,100,0.014674557555382006,0.0,0.1,"['India', 'Europe', 'Canada', 'Australia']"
133,VD208434,ITO9078,24V DC power supply,Power Supply,"ITOH DENKI CO., LTD.",3835.9561363636367,3043.52,4508.17,58.02272727272727,4,100,0.05952698234866376,0.0,1.0,"['US', 'Australia']"
134,VD208434,ITO9845,RTD temperature sensor,Temperature Sensor,"ITOH DENKI CO., LTD.",2121.44152173913,1694.39,2500.96,53.56521739130435,4,100,0.08013042554525052,0.0,1.0,"['India', 'Asia', 'Europe', 'US', 'Australia', 'Canada']"
135,VD253587,ROB1079,Variable Frequency Drive for motor control,VFD Drive,ROBOTEQ INC.,1052.7154838709678,823.08,1229.6,59.66129032258065,6,100,0.05375988909263948,0.0,1.0,"['Canada', 'US', 'Europe', 'Asia', 'Australia', 'India']"
136,VD253587,ROB1106,24V DC power supply,Power Supply,ROBOTEQ INC.,2035.8867741935483,1665.13,2407.78,52.483870967741936,5,100,0.01489318867349528,0.0,0.09411764705882353,"['India', 'Europe', 'Asia', 'US']"
137,VD253587,ROB1228,Compact 3D printer for prototyping,3D Printer,ROBOTEQ INC.,3599.111132075472,2875.42,4225.74,54.679245283018865,4,100,0.031333286114048974,0.0,1.0,"['US', 'Europe', 'Canada', 'India', 'Australia']"
138,VD253587,ROB3102,Compact DC motor with high torque,12V DC Motor,ROBOTEQ INC.,4757.860169491525,3802.03,5551.01,48.57627118644068,3,100,0.051161278222469214,0.0,1.0,"['Canada', 'US', 'Asia']"
139,VD253587,ROB3130,Modular PLC for automation,PLC Controller,ROBOTEQ INC.,2251.9728301886794,1835.09,2742.74,49.24528301886792,4,98,0.020008391924357233,0.0,0.09923664122137404,"['US', 'Europe', 'Asia', 'India']"
140,VD253587,ROB4675,SPDT relay switch for automation,10A Relay Switch,ROBOTEQ INC.,2393.63875,1934.87,2859.09,45.85,3,91,0.014329255296822826,0.0,0.1,['US']
141,VD253587,ROB4678,High-precision pressure sensor,Pressure Sensor,ROBOTEQ INC.,2349.0025862068965,1950.93,2868.26,51.44827586206897,4,98,0.03615000283127779,0.0,1.0,"['India', 'Canada']"
142,VD253587,ROB4774,RTD temperature sensor,Temperature Sensor,ROBOTEQ INC.,3387.5773913043477,2754.94,4062.27,51.891304347826086,7,100,0.03924174496311097,0.0,1.0,"['US', 'Australia', 'Asia']"
143,VD253587,ROB5107,Inductive proximity sensor,Proximity Sensor,ROBOTEQ INC.,4123.8330000000005,3307.85,4921.42,52.06666666666667,3,99,0.07213653951822821,0.0,1.0,"['US', 'Asia', 'Europe', 'India']"
144,VD253587,ROB5501,Industrial control cabinet with locks,Control Cabinet,ROBOTEQ INC.,2761.590909090909,2221.84,3292.57,52.58181818181818,3,100,0.036674971511098144,0.0,1.0,"['India', 'Europe', 'Canada', 'US', 'Asia']"
145,VD253587,ROB5873,6-axis robotic arm,Robotic Arm,ROBOTEQ INC.,2000.495111111111,1668.83,2335.24,50.888888888888886,5,99,0.01987352632045311,0.0,0.09829059829059829,"['India', 'Asia', 'Canada', 'US', 'Europe']"
146,VD253587,ROB5909,Precision stepper motor with feedback,Stepper Motor,ROBOTEQ INC.,711.1567213114754,553.27,826.96,49.42622950819672,5,100,0.03392398283674033,0.0,1.0,['US']
147,VD253587,ROB6188,High-precision 10K resistor,Resistor,ROBOTEQ INC.,1343.1964102564102,1050.75,1573.27,57.1025641025641,4,97,0.08892634663817296,0.0,1.0,"['Australia', 'Europe', 'Asia', 'Canada', 'US', 'India']"
148,VD253587,ROB7123,Pneumatic gripper for robotic arms,Gripper,ROBOTEQ INC.,2853.161891891892,2278.5,3296.73,58.5945945945946,3,98,0.08904867330429896,0.0,1.0,['Global Certification']
149,VD253587,ROB9276,High-speed servo motor driver,Servo Motor Driver,ROBOTEQ INC.,4519.86875,3661.13,5417.35,47.535714285714285,3,100,0.06416005058222016,0.0,1.0,"['Asia', 'Canada', 'US', 'India', 'Australia', 'Europe']"
150,VD255262,FES1133,Variable Frequency Drive for motor control,VFD Drive,FESTO INDIA PRIVATE LIMITED,1678.693442622951,1350.08,2017.74,54.91803278688525,3,100,0.017272235028202923,0.0,0.1,"['Australia', 'Europe']"
151,VD255262,FES2462,Precision stepper motor with feedback,Stepper Motor,FESTO INDIA PRIVATE LIMITED,2002.140357142857,1581.12,2313.8,54.607142857142854,3,100,0.03481208557409007,0.0,1.0,['Europe']
152,VD255262,FES3542,24V DC power supply,Power Supply,FESTO INDIA PRIVATE LIMITED,1377.0554761904762,1082.16,1608.49,41.80952380952381,5,97,0.01899388171991238,0.0,0.1,"['US', 'Australia', 'Canada', 'Europe']"
153,VD255262,FES3896,Compact DC motor with high torque,12V DC Motor,FESTO INDIA PRIVATE LIMITED,1369.1306122448977,1091.24,1626.22,57.53061224489796,7,99,0.047716552034099614,0.0,1.0,"['India', 'Canada', 'US', 'Asia']"
154,VD255262,FES4046,RTD temperature sensor,Temperature Sensor,FESTO INDIA PRIVATE LIMITED,3218.6258823529415,2563.72,3813.24,54.19607843137255,4,100,0.03552788383578059,0.0,1.0,"['India', 'Europe', 'US']"
155,VD255262,FES5736,Inductive proximity sensor,Proximity Sensor,FESTO INDIA PRIVATE LIMITED,3204.4718604651166,2521.38,3778.61,55.76744186046512,6,98,0.046529706753878644,0.0,1.0,['Asia']
156,VD255262,FES7455,Industrial control cabinet with locks,Control Cabinet,FESTO INDIA PRIVATE LIMITED,3767.292419354839,2954.84,4384.59,52.20967741935484,4,100,0.02021445226333338,0.0,0.09944751381215469,"['Canada', 'Australia', 'US']"
157,VD255262,FES8573,Compact 3D printer for prototyping,3D Printer,FESTO INDIA PRIVATE LIMITED,2291.5505263157893,1846.52,2740.7,52.36842105263158,6,98,0.01502818870876841,0.0,0.09931506849315068,"['Asia', 'Australia', 'Europe', 'India']"
158,VD255262,FES8717,Pneumatic gripper for robotic arms,Gripper,FESTO INDIA PRIVATE LIMITED,2632.8984615384616,2219.99,3216.63,49.0,3,99,0.019408930212514004,0.0,0.1,['Australia']
159,VD255262,FES8739,High-speed servo motor driver,Servo Motor Driver,FESTO INDIA PRIVATE LIMITED,1335.440172413793,1089.79,1594.86,49.172413793103445,4,100,0.03399050278657612,0.0,1.0,['Australia']
160,VD255262,FES8772,High-precision pressure sensor,Pressure Sensor,FESTO INDIA PRIVATE LIMITED,883.2623636363636,715.63,1070.45,47.69090909090909,4,100,0.03704391624996118,0.0,1.0,"['Asia', 'Australia', 'Europe', 'India', 'US', 'Canada']"
161,VD255262,FES9371,Modular PLC for automation,PLC Controller,FESTO INDIA PRIVATE LIMITED,3044.8186153846154,2476.22,3674.2,53.01538461538462,4,99,0.03646072914569796,0.0,1.0,['Global Certification']
162,VD255262,FES9505,SPDT relay switch for automation,10A Relay Switch,FESTO INDIA PRIVATE LIMITED,4608.119512195121,3759.3,5476.89,45.390243902439025,9,99,0.008284187044370008,0.0,0.09693877551020408,"['US', 'Asia', 'Canada', 'India', 'Europe']"
163,VD255262,FES9536,6-axis robotic arm,Robotic Arm,FESTO INDIA PRIVATE LIMITED,1423.7648837209301,1152.91,1713.57,50.30232558139535,3,97,0.01902889160255415,0.0,0.1,['Global Certification']
164,VD255262,FES9963,High-precision 10K resistor,Resistor,FESTO INDIA PRIVATE LIMITED,3798.5388235294117,3096.33,4545.86,53.5,3,99,0.07990674701890887,0.0,1.0,"['Canada', 'India']"
165,VD266286,ULT1414,Industrial control cabinet with locks,Control Cabinet,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,2509.68421875,2031.65,2984.48,49.171875,3,94,0.023541709613774102,0.0,1.0,"['Canada', 'India', 'US', 'Asia', 'Europe']"
166,VD266286,ULT1839,Inductive proximity sensor,Proximity Sensor,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,2255.8661224489797,1793.24,2673.07,44.69387755102041,5,98,0.01577706866898757,0.0,0.09852216748768473,"['Asia', 'India']"
167,VD266286,ULT2595,Pneumatic gripper for robotic arms,Gripper,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,946.1824390243903,765.79,1131.67,43.5609756097561,6,94,0.039094600994961155,0.0,1.0,"['Europe', 'Asia', 'Australia']"
168,VD266286,ULT2713,RTD temperature sensor,Temperature Sensor,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,2394.764375,1891.74,2814.12,44.916666666666664,4,91,0.01269465389650039,0.0,0.1,"['Canada', 'Asia', 'India', 'Australia']"
169,VD266286,ULT2907,6-axis robotic arm,Robotic Arm,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,1796.1491666666668,1451.65,2144.06,54.145833333333336,5,99,0.01803492731348306,0.0,0.09859154929577464,['Australia']
170,VD266286,ULT3500,Modular PLC for automation,PLC Controller,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,4963.79609375,3986.72,5917.67,50.859375,3,100,0.04820714509597836,0.0,1.0,"['Asia', 'Australia']"
171,VD266286,ULT3855,High-precision pressure sensor,Pressure Sensor,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,4709.44,3803.83,5695.31,50.729166666666664,3,97,0.020520484461447,0.0,0.09933774834437085,"['India', 'Europe']"
172,VD266286,ULT4866,High-precision 10K resistor,Resistor,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,2209.295,1768.71,2596.11,50.95652173913044,3,100,0.059822502380190525,0.0,1.0,"['India', 'Canada', 'US', 'Asia']"
173,VD266286,ULT5166,Compact DC motor with high torque,12V DC Motor,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,806.6180357142857,671.13,986.52,51.94642857142857,3,99,0.033772393501009426,0.0,1.0,"['US', 'Europe', 'Australia', 'Canada', 'India', 'Asia']"
174,VD266286,ULT5712,Variable Frequency Drive for motor control,VFD Drive,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,2150.3087037037035,1750.24,2583.07,54.25925925925926,3,99,0.035762710497567914,0.0,1.0,"['Europe', 'Canada', 'India', 'US', 'Australia']"
175,VD266286,ULT6397,Compact 3D printer for prototyping,3D Printer,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,125.2258695652174,100.6,149.23,56.71739130434783,3,98,0.0397484450316006,0.0,1.0,"['Asia', 'Canada', 'India']"
176,VD266286,ULT6530,24V DC power supply,Power Supply,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,3544.416285714286,2835.54,4145.1,49.628571428571426,4,98,0.04188612102560674,0.0,1.0,"['Australia', 'Canada', 'US']"
177,VD266286,ULT6779,High-speed servo motor driver,Servo Motor Driver,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,3206.868775510204,2607.94,3849.07,52.816326530612244,4,95,0.01410988639323951,0.0,0.09722222222222222,"['Canada', 'Europe', 'Asia', 'Australia']"
178,VD266286,ULT7707,SPDT relay switch for automation,10A Relay Switch,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,4696.69243902439,3808.51,5627.89,43.80487804878049,3,99,0.0653727380991394,0.0,1.0,"['Europe', 'US', 'India', 'Canada', 'Australia', 'Asia']"
179,VD266286,ULT8865,Precision stepper motor with feedback,Stepper Motor,ULTRALIFE BATTERIES INDIA PRIVATE LIMITED,4503.007954545455,3599.26,5293.85,61.38636363636363,5,100,0.04172467965267688,0.0,1.0,"['Asia', 'Canada', 'Australia', 'US']"
180,VD268662,IDE1411,Inductive proximity sensor,Proximity Sensor,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,2524.003928571429,2028.27,3028.41,49.767857142857146,3,96,0.03293141030725324,0.0,1.0,"['Europe', 'India', 'US', 'Canada', 'Australia', 'Asia']"
181,VD268662,IDE1618,RTD temperature sensor,Temperature Sensor,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,4174.70515625,3320.79,4901.27,51.9375,4,98,0.031020677978770127,0.0,1.0,['Australia']
182,VD268662,IDE2601,Precision stepper motor with feedback,Stepper Motor,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,3784.056229508197,3111.39,4630.86,57.540983606557376,6,99,0.0948948223246441,0.0,1.0,"['US', 'Canada', 'Asia', 'Australia', 'India']"
183,VD268662,IDE2741,24V DC power supply,Power Supply,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,4393.564318181819,3395.93,5034.13,47.88636363636363,3,100,0.045389898060374335,0.0,1.0,"['India', 'Europe']"
184,VD268662,IDE3386,Industrial control cabinet with locks,Control Cabinet,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,4164.012941176471,3294.17,4903.79,53.8235294117647,3,98,0.05467372752733918,0.0,1.0,"['Asia', 'India', 'Canada', 'US']"
185,VD268662,IDE3735,High-speed servo motor driver,Servo Motor Driver,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,5001.420344827587,4007.4,5921.45,52.41379310344828,3,99,0.04888820449444683,0.0,1.0,['Australia']
186,VD268662,IDE3905,Compact 3D printer for prototyping,3D Printer,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,3506.593404255319,2817.41,4160.69,53.93617021276596,3,100,0.016243271748425128,0.0,0.1,"['Europe', 'Australia', 'US', 'Canada', 'Asia']"
187,VD268662,IDE6466,High-precision 10K resistor,Resistor,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,2936.7526530612245,2356.75,3491.91,52.285714285714285,4,100,0.008027572312046625,0.0,0.09259259259259259,"['Australia', 'Europe', 'Canada']"
188,VD268662,IDE6770,Pneumatic gripper for robotic arms,Gripper,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,4797.139722222222,3944.03,5737.88,51.55555555555556,4,99,0.016589028499240755,0.0,0.09818181818181818,"['US', 'India', 'Europe']"
189,VD268662,IDE7031,Compact DC motor with high torque,12V DC Motor,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,2861.2234375,2284.52,3346.69,59.84375,11,100,0.09488857983910888,0.0,1.0,['India']
190,VD268662,IDE7578,SPDT relay switch for automation,10A Relay Switch,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,3235.6769047619046,2625.07,3821.55,51.5,6,96,0.04618290319515698,0.0,1.0,"['Europe', 'India', 'Canada', 'Asia', 'US', 'Australia']"
191,VD268662,IDE7914,6-axis robotic arm,Robotic Arm,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,3569.1880952380952,2926.22,4365.99,51.19047619047619,6,100,0.05087221354594797,0.0,1.0,"['US', 'India']"
192,VD268662,IDE8628,High-precision pressure sensor,Pressure Sensor,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,4104.961343283581,3313.54,4913.88,45.38805970149254,3,96,0.030064986298698488,0.0,1.0,['Australia']
193,VD268662,IDE9260,Variable Frequency Drive for motor control,VFD Drive,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,1504.145918367347,1220.68,1799.33,49.48979591836735,5,100,0.012551582852834794,0.0,0.09961685823754789,"['Australia', 'Europe', 'Asia']"
194,VD268662,IDE9607,Modular PLC for automation,PLC Controller,IDEAL INDUSTRIES INDIA PVRIVATE LIMITED,4688.152499999999,3752.86,5509.61,56.089285714285715,3,99,0.06948138497940949,0.0,1.0,"['Europe', 'Australia']"
195,VD299466,SAN1450,Compact 3D printer for prototyping,3D Printer,SAN SYSTEMS & ENGINEERS,4043.2714705882354,3451.14,4940.66,48.14705882352941,7,98,0.01826580791944067,0.0,0.09764309764309764,"['US', 'Europe', 'Australia']"
196,VD299466,SAN2239,Modular PLC for automation,PLC Controller,SAN SYSTEMS & ENGINEERS,4406.863888888889,3681.92,5355.54,54.166666666666664,4,100,0.10896869519244375,0.0,1.0,"['US', 'Canada', 'Asia']"
197,VD299466,SAN3895,24V DC power supply,Power Supply,SAN SYSTEMS & ENGINEERS,1168.9597619047618,941.6,1374.78,51.30952380952381,5,99,0.014256983260004765,0.0,0.09876543209876543,"['Asia', 'US', 'India']"
198,VD299466,SAN4462,SPDT relay switch for automation,10A Relay Switch,SAN SYSTEMS & ENGINEERS,2831.1448648648648,2325.55,3339.21,51.054054054054056,9,100,0.04589291033979679,0.0,1.0,['Asia']
199,VD299466,SAN4895,Precision stepper motor with feedback,Stepper Motor,SAN SYSTEMS & ENGINEERS,1940.2232727272726,1589.56,2339.84,49.472727272727276,3,100,0.04436474748425812,0.0,1.0,['India']
200,VD299466,SAN5238,High-speed servo motor driver,Servo Motor Driver,SAN SYSTEMS & ENGINEERS,4796.385576923077,3914.64,5804.62,62.96153846153846,3,100,0.05658895654781848,0.0,1.0,"['India', 'US', 'Europe', 'Canada', 'Australia', 'Asia']"
201,VD299466,SAN5661,High-precision 10K resistor,Resistor,SAN SYSTEMS & ENGINEERS,3486.1912820512816,2757.05,4062.71,44.61538461538461,4,100,0.017033852118821156,0.0,0.09734513274336283,"['India', 'Australia', 'Canada', 'US', 'Asia']"
202,VD299466,SAN6389,Variable Frequency Drive for motor control,VFD Drive,SAN SYSTEMS & ENGINEERS,1369.7685714285715,1120.55,1646.31,57.95238095238095,3,100,0.04991684086813479,0.0,1.0,['Europe']
203,VD299466,SAN6549,Inductive proximity sensor,Proximity Sensor,SAN SYSTEMS & ENGINEERS,3663.7501754385967,2998.69,4425.81,50.175438596491226,3,100,0.07919960772793623,0.0,1.0,"['Australia', 'Asia', 'India', 'US', 'Canada']"
204,VD299466,SAN6597,Compact DC motor with high torque,12V DC Motor,SAN SYSTEMS & ENGINEERS,3786.5985454545457,2971.9,4394.95,58.2,5,100,0.018292846118364486,0.0,0.1,"['Canada', 'US', 'Europe']"
205,VD299466,SAN6602,Pneumatic gripper for robotic arms,Gripper,SAN SYSTEMS & ENGINEERS,2042.6518518518517,1629.69,2403.85,46.666666666666664,3,96,0.013219847356091344,0.0,0.0945945945945946,"['Canada', 'Europe', 'India', 'Asia', 'Australia', 'US']"
206,VD299466,SAN7110,Industrial control cabinet with locks,Control Cabinet,SAN SYSTEMS & ENGINEERS,3619.0868421052633,2946.52,4240.69,55.54385964912281,3,100,0.015356218970246919,0.0,0.0990990990990991,"['US', 'India']"
